FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,ACTUARIAL_ADJUSTMENT,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
"14047","אינפיניטי כללית מסלול לבני 60 ומעלה","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202508","2022-03-28T00:00:00","0.04","0","0","0.04","0.89","0.08","1.01","0.92","6.98","","25.47","","7.86","","","","","91.7","0.23","0.12","0.13","513621110","2026-07-06T00:00:00"
"14047","אינפיניטי כללית מסלול לבני 60 ומעלה","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202509","2022-03-28T00:00:00","0.01","0","0.01","0.02","0.92","0.08","1.01","1.26","8.33","0","30.06","","9.16","","","","","92","0.24","0.14","0.15","513621110","2026-07-06T00:00:00"
"14047","אינפיניטי כללית מסלול לבני 60 ומעלה","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202510","2022-03-28T00:00:00","0.21","0","0.01","0.22","1.14","0.08","1.01","0.79","9.19","","30.07","","9.16","","","","","92.8","0.31","0.19","0.2","513621110","2026-07-06T00:00:00"
"14047","אינפיניטי כללית מסלול לבני 60 ומעלה","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202511","2022-03-28T00:00:00","-0.17","0","0.75","0.58","1.73","0.08","1.01","0.53","9.76","","31.08","","9.44","","","","","93.9","0.55","0.16","0.17","513621110","2026-07-06T00:00:00"
"14047","אינפיניטי כללית מסלול לבני 60 ומעלה","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202512","2022-03-28T00:00:00","0.01","0","0.27","0.28","2.02","0.08","1.01","1.14","11.02","0","34.78","","10.46","","","","","93.6","0.52","0.28","0.29","513621110","2026-07-06T00:00:00"
"14047","אינפיניטי כללית מסלול לבני 60 ומעלה","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202601","2022-03-28T00:00:00","0.03","0.03","-0.69","-0.69","1.37","0.17","1","2.02","2.02","","35.43","","10.64","","","","","91.2","0.41","0.18","0.19","513621110","2026-07-06T00:00:00"
"14047","אינפיניטי כללית מסלול לבני 60 ומעלה","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202602","2022-03-28T00:00:00","0.02","0","-0.08","-0.06","1.33","0.17","1","1.35","3.4","","40.11","","11.9","","","","","91.9","0.38","0.18","0.2","513621110","2026-07-06T00:00:00"
"14047","אינפיניטי כללית מסלול לבני 60 ומעלה","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202603","2022-03-28T00:00:00","0.02","0","0.09","0.11","1.44","0.17","1","-0.91","2.46","0","36.86","","11.03","","","","","93","0.39","0.2","0.22","513621110","2026-07-06T00:00:00"
"14047","אינפיניטי כללית מסלול לבני 60 ומעלה","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202604","2022-03-28T00:00:00","0.01","0","0.08","0.09","1.56","0.17","1","2.6","5.12","","38.25","","11.4","","","","","93.2","0.44","0.22","0.23","513621110","2026-07-06T00:00:00"
"14047","אינפיניטי כללית מסלול לבני 60 ומעלה","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202605","2022-03-28T00:00:00","0.02","0.08","0.17","0.11","1.71","0.17","1","2.43","7.67","","38.82","","11.55","","","","","93.9","0.53","0.29","0.23","513621110","2026-07-06T00:00:00"
"14048","אינפיניטי כללית עוקב מדדי מניות","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202401","2022-03-28T00:00:00","0.01","0","0","0.01","0.91","0.18","1","1.01","1.01","","","","","","","","","100","0.8","0.87","0.87","513621110","2026-07-06T00:00:00"
"14048","אינפיניטי כללית עוקב מדדי מניות","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202402","2022-03-28T00:00:00","0.02","0.01","0.04","0.05","0.98","0.18","1","1.81","2.84","","","","","","","","","100","0.82","0.89","0.89","513621110","2026-07-06T00:00:00"
"14048","אינפיניטי כללית עוקב מדדי מניות","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202403","2022-03-28T00:00:00","0.02","0.01","0.01","0.02","1.07","0.18","1","5.74","8.74","0.33","","","","","","","","100","0.94","1.01","1.01","513621110","2026-07-06T00:00:00"
"14048","אינפיניטי כללית עוקב מדדי מניות","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202404","2022-03-28T00:00:00","0.02","0.08","0.13","0.07","1.21","0.18","1","-0.66","8.02","","","","","","","","","100","0.99","1.06","1.06","513621110","2026-07-06T00:00:00"
"14048","אינפיניטי כללית עוקב מדדי מניות","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202405","2022-03-28T00:00:00","0.02","0","0.08","0.1","1.21","0.18","1","2.39","10.61","","","","","","","","","100","1.12","1.19","1.19","513621110","2026-07-06T00:00:00"
"14048","אינפיניטי כללית עוקב מדדי מניות","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202406","2022-03-28T00:00:00","0.02","0","0.02","0.04","1.3","0.18","1","4.56","15.65","0.21","","","","","","","","100","1.21","1.14","1.14","513621110","2026-07-06T00:00:00"
"14048","אינפיניטי כללית עוקב מדדי מניות","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202407","2022-03-28T00:00:00","0.02","0.06","0.09","0.05","1.4","0.18","1","-0.04","15.6","","","","","","","","","99.9","1.32","1.31","1.08","513621110","2026-07-06T00:00:00"
"14048","אינפיניטי כללית עוקב מדדי מניות","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202408","2022-03-28T00:00:00","0.02","0","0.04","0.06","1.41","0.18","1","-0.42","15.12","","","","","","","","","100","1.28","1.37","1.38","513621110","2026-07-06T00:00:00"
"14048","אינפיניטי כללית עוקב מדדי מניות","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202409","2022-03-28T00:00:00","0.02","0","0","0.02","1.48","0.18","1","5.1","20.99","0.09","","","","","","","","100","1.21","1.46","1.47","513621110","2026-07-06T00:00:00"
"14048","אינפיניטי כללית עוקב מדדי מניות","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202410","2022-03-28T00:00:00","0.02","0","0","0.02","1.47","0.18","1","-1.23","19.5","","","","","","","","","100","1.26","1.42","1.45","513621110","2026-07-06T00:00:00"
"14048","אינפיניטי כללית עוקב מדדי מניות","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202411","2022-03-28T00:00:00","0.02","0.13","0","-0.11","1.37","0.18","1","0.12","19.64","","","","","","","","","99.1","1.46","1.75","1.38","513621110","2026-07-06T00:00:00"
"14048","אינפיניטי כללית עוקב מדדי מניות","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202412","2022-03-28T00:00:00","0.01","0.26","0.28","0.03","1.68","0.18","1","1.81","21.81","0.04","","","","","","","","99.1","1.32","1.85","1.44","513621110","2026-07-06T00:00:00"
"14048","אינפיניטי כללית עוקב מדדי מניות","14044","אינפיניטי פנסיה כללית","קרנות כלליות","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202501","2022-03-28T00:00:00","0.01","0","0.27","0.28","1.71","0.08","1.01","0.33","0.33","","","","","","","","","100","1.64","1.64","1.67","513621110","2026-07-06T00:00:00"
